saat,transfer_type,transfertipid,ulasimturu,line,passage,passanger
2021-06-28 10:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,10416,5106
2021-06-10 02:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,58058,8127
2021-06-30 10:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,12712,1799
2021-06-12 05:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,260,130
2021-06-15 04:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,16404,8062
2021-06-18 03:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,2,1
2021-06-30 08:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,3530,1725
2021-06-16 08:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,6853,963
2021-06-20 03:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,15141,2113
2021-06-26 01:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,61810,8667
2021-06-22 06:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,4112,2032
2021-06-28 04:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,54,14
2021-06-02 08:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,43925,6206
2021-06-03 10:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,3773,535
2021-06-05 07:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,97776,13787
2021-06-08 06:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,12992,1836
2021-06-16 10:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,10941,1548
2021-06-26 09:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,11473,1626
2021-06-30 04:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,79352,11173
2021-06-03 08:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,1696,844
2021-06-08 12:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,9622,4704
2021-06-09 06:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,5934,2947
2021-06-10 02:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,22,8
2021-06-13 01:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,2956,1423
2021-06-30 10:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,9326,4591
2021-06-10 12:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,105,15
2021-06-12 09:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,35910,5062
2021-06-13 11:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,469,67
2021-06-18 07:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,43099,6066
2021-06-03 10:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,3724,1856
2021-06-11 12:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,6180,3070
2021-06-13 09:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,376,183
2021-06-19 07:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,5776,2845
2021-06-20 03:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,32,16
2021-06-23 02:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,13500,6641
2021-06-26 01:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,32,16
2021-06-03 04:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,55489,7806
2021-06-09 02:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,58828,8215
2021-06-23 12:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,41951,5887
2021-06-24 06:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,22015,3102
2021-06-26 11:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,30142,4262
2021-06-28 08:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,53662,7591
2021-06-29 10:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,12026,1684
2021-06-05 07:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,7104,3505
2021-06-26 09:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,3970,1979
2021-06-27 11:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,38,19
2021-06-29 08:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,3328,1654
2021-06-30 04:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,50,20
2021-06-10 06:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,13818,1956
2021-06-13 05:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,14462,2006
2021-06-16 04:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,91,8
2021-06-19 03:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,77833,10947
2021-06-10 12:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,11932,5855
2021-06-11 06:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,6256,3112
2021-06-13 11:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,2184,1054
2021-06-15 08:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,13390,6629
2021-06-16 10:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,1372,684
2021-06-17 04:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,5808,2879
2021-06-01 01:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,31507,4425
2021-06-20 07:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,3521,489
2021-06-26 05:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,735,105
2021-06-29 04:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,80724,11344
2021-06-03 04:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,22,6
2021-06-06 03:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,3742,1822
2021-06-21 07:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,4266,2108
2021-06-23 12:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,58,28
2021-06-27 05:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,1792,876
2021-06-29 10:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,9360,4597
2021-06-01 09:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,3430,481
2021-06-07 07:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,13048,1837
2021-06-09 12:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,105,15
2021-06-11 02:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,58121,8156
2021-06-30 08:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,49980,7077
2021-06-13 05:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,48,24
2021-06-16 04:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,13496,6660
2021-06-19 03:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,10,5
2021-06-01 11:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,12873,1828
2021-06-17 08:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,9520,1337
2021-06-21 03:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,62293,8721
2021-06-24 02:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,28,4
2021-06-27 01:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,11795,1622
2021-06-23 06:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,4156,2066
2021-06-29 04:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,34,12
2021-06-03 08:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,43078,6108
2021-06-04 10:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,6265,882
2021-06-06 07:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,9331,1303
2021-06-09 06:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,13377,1891
2021-06-17 10:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,12467,1767
2021-06-27 09:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,2618,368
2021-06-04 08:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,3042,1507
2021-06-09 12:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,11750,5753
2021-06-11 02:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,4,2
2021-06-14 01:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,10110,4961
2021-06-11 12:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,84,11
2021-06-13 09:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,4473,626
2021-06-14 11:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,1274,182
2021-06-19 07:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,20391,2854
2021-06-12 12:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,9160,4547
2021-06-14 09:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,1154,573
2021-06-17 08:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,3360,1677
2021-06-21 03:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,8,3
2021-06-24 02:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,17148,8417
2021-06-27 01:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,38,15
2021-06-01 05:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,1148,164
2021-06-04 04:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,73353,10343
2021-06-24 12:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,41349,5780
2021-06-25 06:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,24038,3393
2021-06-27 11:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,9485,1296
2021-06-29 08:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,50918,7212
2021-06-01 11:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,244,122
2021-06-02 05:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,4434,2196
2021-06-04 10:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,7976,3919
2021-06-06 07:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,1104,544
2021-06-27 09:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,460,230
2021-06-28 11:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,100,50
2021-06-11 06:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,13776,1950
2021-06-14 05:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,71603,10034
2021-06-17 04:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,77,6
2021-06-12 06:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,8142,4024
2021-06-14 11:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,8862,4347
2021-06-16 08:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,12318,6102
2021-06-17 10:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,2120,1049
2021-06-18 04:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,4666,2312
2021-06-02 01:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,33852,4721
2021-06-21 07:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,51415,7285
2021-06-27 05:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,168,24
2021-06-01 05:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,19652,9634
2021-06-04 04:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,34,12
2021-06-07 03:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,17236,8412
2021-06-22 07:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,4756,2355
2021-06-24 12:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,72,34
2021-06-28 05:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,6380,3162
2021-06-02 09:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,3507,495
2021-06-08 07:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,13986,1973
2021-06-12 02:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,91252,12837
2021-06-02 01:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,2,1
2021-06-14 05:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,654,326
2021-06-30 11:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,164,80
2021-06-02 11:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,14224,2018
2021-06-18 08:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,7119,1008
2021-06-22 03:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,70777,9934
2021-06-25 02:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,49,7
2021-06-28 01:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,47901,6699
2021-06-20 04:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,1750,861
2021-06-24 06:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,4242,2106
2021-06-04 08:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,43603,6175
2021-06-05 10:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,10430,1472
2021-06-18 10:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,14455,2052
2021-06-26 12:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,25151,3556
2021-06-28 09:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,6580,927
2021-06-02 09:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,3416,1707
2021-06-05 08:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,4704,2307
2021-06-12 02:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,12,6
2021-06-15 01:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,9054,4444
2021-06-30 05:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,6570,3269
2021-06-10 07:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,14749,2089
2021-06-12 12:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,91,13
2021-06-14 09:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,37485,5287
2021-06-15 11:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,1155,165
2021-06-13 12:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,1094,534
2021-06-15 09:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,1098,549
2021-06-18 08:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,3616,1805
2021-06-22 03:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,4,2
2021-06-25 02:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,16866,8223
2021-06-28 01:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,22,11
2021-06-02 05:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,882,126
2021-06-05 04:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,112385,15864
2021-06-20 08:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,2982,402
2021-06-25 12:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,41426,5779
2021-06-26 06:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,29337,4139
2021-06-28 11:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,39158,5470
2021-06-30 01:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,45115,6306
2021-06-01 09:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,9150,4521
2021-06-02 11:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,270,135
2021-06-03 05:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,4090,2021
2021-06-05 10:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,10236,5036
2021-06-07 07:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,14488,7173
2021-06-28 09:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,4508,2240
2021-06-29 11:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,160,80
2021-06-12 06:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,8589,1222
2021-06-15 05:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,67543,9468
2021-06-18 04:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,98,9
2021-06-30 09:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,7287,1034
2021-06-13 06:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,1408,697
2021-06-15 11:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,7746,3785
2021-06-18 10:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,1758,878
2021-06-19 04:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,9088,4506
2021-06-03 01:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,36918,5158
2021-06-20 10:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,4809,667
2021-06-22 07:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,45703,6456
2021-06-28 05:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,2513,359
2021-06-05 04:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,24,7
2021-06-08 03:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,15538,7614
2021-06-20 08:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,322,161
2021-06-21 10:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,422,209
2021-06-23 07:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,4006,1981
2021-06-25 12:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,76,38
2021-06-29 05:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,6688,3319
2021-06-30 01:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,14,7
2021-06-03 09:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,3024,432
2021-06-09 07:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,15512,2192
2021-06-10 03:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,42,5
2021-06-13 02:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,11186,1564
2021-06-30 11:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,37107,5226
2021-06-15 05:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,396,198
2021-06-30 09:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,4470,2228
2021-06-03 11:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,16079,2288
2021-06-19 08:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,13923,1959
2021-06-20 04:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,77,6
2021-06-23 03:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,55468,7785
2021-06-26 02:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,35,5
2021-06-29 01:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,47453,6632
2021-06-20 10:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,476,236
2021-06-21 04:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,6030,2995
2021-06-25 06:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,3952,1961
2021-06-27 02:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,1902,917
2021-06-05 08:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,26845,3793
2021-06-06 10:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,1050,149
2021-06-19 10:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,10332,1471
2021-06-27 12:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,4991,690
2021-06-29 09:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,7322,1033
2021-06-30 05:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,1281,183
2021-06-03 09:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,3484,1736
2021-06-06 08:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,740,360
2021-06-10 03:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,19188,9410
2021-06-13 02:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,8,4
2021-06-16 01:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,7498,3680
2021-06-11 07:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,18109,2569
2021-06-13 12:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,217,31
2021-06-15 09:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,34951,4939
2021-06-16 11:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,1211,172
2021-06-17 05:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,19796,2805
2021-06-14 12:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,4536,2256
2021-06-16 09:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,1074,531
2021-06-19 08:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,2240,1115
2021-06-23 03:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,24,12
2021-06-26 02:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,21768,10682
2021-06-29 01:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,22,9
2021-06-03 05:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,1078,154
2021-06-06 04:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,12397,1723
2021-06-21 08:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,8995,1272
2021-06-27 06:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,5908,826
2021-06-29 11:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,37443,5241
2021-06-03 11:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,272,132
2021-06-04 05:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,6618,3277
2021-06-06 10:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,1124,548
2021-06-08 07:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,12834,6324
2021-06-29 09:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,4472,2230
2021-06-13 06:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,1372,196
2021-06-16 05:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,61796,8663
2021-06-19 04:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,105,10
2021-06-14 06:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,4358,2162
2021-06-16 11:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,5666,2775
2021-06-19 10:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,3964,1962
2021-06-04 01:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,39823,5575
2021-06-17 01:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,7,1
2021-06-21 10:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,31346,4410
2021-06-23 07:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,46228,6525
2021-06-29 05:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,1386,194
2021-06-06 04:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,58,24
2021-06-09 03:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,19400,9539
2021-06-21 08:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,4336,2165
2021-06-22 10:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,668,332
2021-06-24 07:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,4722,2340
2021-06-26 12:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,76,36
2021-06-27 06:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,38,19
2021-06-04 09:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,5180,735
2021-06-11 03:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,21,3
2021-06-14 02:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,41433,5813
2021-06-10 07:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,12790,6326
2021-06-12 03:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,11356,5629
2021-06-16 05:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,316,158
2021-06-04 11:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,18235,2587
2021-06-17 09:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,11459,1635
2021-06-21 04:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,91,8
2021-06-24 03:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,66885,9356
2021-06-27 02:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,35,5
2021-06-01 02:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,11416,5598
2021-06-22 04:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,6772,3362
2021-06-26 06:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,2654,1313
2021-06-28 02:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,7294,3611
2021-06-01 12:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,28749,4032
2021-06-02 06:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,13769,1953
2021-06-06 08:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,4487,626
